order_id,order_date,process_group,warehouse_id,picker_id,items_count,processing_time_min,labor_cost,error_flag,on_time_delivery
ORD_1245,2024-01-13,B,WH_01,P_13,11,32.293095263202886,10.963432607226139,0,1
ORD_1246,2024-01-13,A,WH_01,P_12,16,35.01956135915303,17.89600329078718,0,1
ORD_1247,2024-01-13,B,WH_01,P_10,7,26.28975943644444,12.75916796471734,0,1
ORD_1248,2024-01-13,B,WH_01,P_6,17,23.95753048134399,12.480330216944674,0,1
ORD_1249,2024-01-13,A,WH_01,P_6,16,30.380288619049015,13.369647170442759,0,1
ORD_1250,2024-01-13,A,WH_01,P_15,17,26.719928109855417,18.80754276076548,0,1
ORD_1251,2024-01-13,B,WH_01,P_7,3,17.75479402066269,14.301110905071063,0,1
ORD_1252,2024-01-13,B,WH_01,P_12,19,20.552597063951563,15.146123701764125,0,1
ORD_1253,2024-01-13,B,WH_01,P_19,13,22.95137582116358,15.469500845106305,0,1
ORD_1254,2024-01-13,A,WH_01,P_5,4,20.820113610176033,21.053189628329438,0,1
ORD_1255,2024-01-13,A,WH_01,P_6,10,33.048165813197166,18.529682999564812,0,1
ORD_1256,2024-01-13,A,WH_01,P_19,5,32.366171501337924,13.13260400732232,0,1
ORD_1257,2024-01-13,B,WH_01,P_8,15,30.670339559279313,16.913384598540123,0,1
ORD_1258,2024-01-13,B,WH_01,P_15,11,24.04490772133284,16.100149822557864,0,1
ORD_1259,2024-01-13,B,WH_01,P_13,4,31.57167798824013,12.325184886089652,0,1
ORD_1260,2024-01-13,A,WH_01,P_20,11,15.771261212846209,17.716458178896698,0,1
ORD_1261,2024-01-13,A,WH_01,P_12,15,26.87902711963195,15.991689259099529,0,1
ORD_1262,2024-01-13,B,WH_01,P_7,1,32.531157794299844,15.501746735722195,0,1
ORD_1263,2024-01-13,A,WH_01,P_3,17,28.729476620026457,23.450266888725313,1,1
ORD_1264,2024-01-13,B,WH_01,P_14,1,30.2725147439037,13.004524437047,0,1
ORD_1265,2024-01-13,A,WH_01,P_12,7,37.454598119285535,13.318385135962188,1,1
ORD_1266,2024-01-13,B,WH_01,P_1,16,20.732469938141193,14.462612904802622,0,1
ORD_1267,2024-01-13,B,WH_01,P_12,7,27.718823215542926,14.788223917842867,0,1
ORD_1268,2024-01-13,A,WH_01,P_1,7,32.537132304563904,18.201610358130633,1,1
ORD_1269,2024-01-13,B,WH_01,P_12,2,27.080623939502363,15.35826576250001,0,1
ORD_1270,2024-01-13,A,WH_01,P_6,15,36.135082853881315,18.52645258659091,0,1
ORD_1271,2024-01-13,A,WH_01,P_18,17,36.64748298639045,18.537342034105404,0,1
ORD_1272,2024-01-13,A,WH_01,P_18,7,25.29163743210903,21.490577578878977,0,0
ORD_1273,2024-01-13,A,WH_01,P_6,15,31.02015226999096,21.557487596226526,0,1
ORD_1274,2024-01-13,A,WH_01,P_8,10,31.723631575253208,16.81936104038044,0,1
ORD_1275,2024-01-13,A,WH_01,P_10,7,30.684936448034193,15.578183475345654,0,1
ORD_1276,2024-01-13,A,WH_01,P_5,14,31.546940164599157,21.002798037587006,0,1
ORD_1277,2024-01-13,B,WH_01,P_12,11,18.476486864230942,17.45431168552409,0,1
ORD_1278,2024-01-13,A,WH_01,P_16,12,28.57715585641659,17.43808746061533,0,0
ORD_1279,2024-01-13,A,WH_01,P_9,10,40.43427830609496,19.452662323040528,0,1
ORD_1280,2024-01-13,A,WH_01,P_9,11,29.28032497725899,17.33025495638535,0,1
ORD_1281,2024-01-13,B,WH_01,P_18,16,20.649256286979046,14.453234104978609,0,1
ORD_1282,2024-01-13,A,WH_01,P_18,6,26.27229138829964,19.554656851336233,0,1
ORD_1283,2024-01-13,A,WH_01,P_2,3,30.41272460777167,19.097279958278747,0,1
ORD_1284,2024-01-13,A,WH_01,P_4,9,44.38532080911446,18.47428462760043,0,1
ORD_1285,2024-01-13,B,WH_01,P_1,13,28.486136107925432,19.168142104373835,0,1
ORD_1286,2024-01-13,A,WH_01,P_12,15,41.90343777939709,16.112363551411672,0,1
ORD_1287,2024-01-13,A,WH_01,P_1,15,31.8581481392071,15.506812011003422,0,1
ORD_1288,2024-01-13,B,WH_01,P_7,19,33.009658347697716,15.02197110658018,0,1
ORD_1289,2024-01-13,B,WH_01,P_13,19,19.02337729282211,14.497329633938293,0,1
ORD_1290,2024-01-13,B,WH_01,P_15,3,29.687926535219027,16.38250417975913,0,1
ORD_1291,2024-01-13,B,WH_01,P_5,13,33.39343853802829,9.386925521494845,0,1
ORD_1292,2024-01-13,B,WH_01,P_12,7,18.577692166734103,19.04342642033304,0,1
ORD_1293,2024-01-13,B,WH_01,P_16,14,26.256894706980738,12.56684772378917,0,1
ORD_1294,2024-01-13,B,WH_01,P_19,13,29.309096910234217,14.963768173355625,0,1
ORD_1295,2024-01-13,B,WH_01,P_14,14,35.83119930149703,16.25496914347208,0,1
ORD_1296,2024-01-13,A,WH_01,P_10,10,49.765218142778274,20.40722095794581,0,1
ORD_1297,2024-01-13,A,WH_01,P_11,17,25.08801471452514,18.327248911049494,0,1
ORD_1298,2024-01-13,B,WH_01,P_5,15,35.016155983112796,12.737037732127234,0,1
ORD_1299,2024-01-13,A,WH_01,P_10,2,29.348265790456015,18.06624458833897,0,1
ORD_1300,2024-01-13,B,WH_01,P_17,17,24.012544921482565,14.5766834954151,0,1
ORD_1301,2024-01-13,B,WH_01,P_5,9,24.4319434889303,17.381899222985474,0,1
ORD_1302,2024-01-13,A,WH_01,P_2,15,25.498909357941137,19.98269151335873,0,1
ORD_1303,2024-01-13,B,WH_01,P_5,16,31.745745808374224,14.552353059872134,0,1
ORD_1304,2024-01-13,B,WH_01,P_12,4,32.47399251113663,12.98502067235146,0,1
ORD_1305,2024-01-13,B,WH_01,P_11,12,34.54031823076036,17.80723030825981,0,1
ORD_1306,2024-01-13,A,WH_01,P_14,8,32.28052211628631,22.194004593609787,1,1
ORD_1307,2024-01-13,B,WH_01,P_2,2,35.45917418762292,18.863094281909216,0,1
ORD_1308,2024-01-13,A,WH_01,P_15,19,32.530452872459385,16.940508123028277,0,1
ORD_1309,2024-01-13,A,WH_01,P_10,2,27.407497476721595,19.878449031886912,0,1
ORD_1310,2024-01-13,A,WH_01,P_20,4,40.60148038140975,15.936766602938192,0,1
ORD_1311,2024-01-13,B,WH_01,P_17,11,29.86062858804195,16.489828367597916,0,1
ORD_1312,2024-01-13,A,WH_01,P_16,7,28.67559321542654,17.965698250102868,0,1
ORD_1313,2024-01-13,B,WH_01,P_20,5,30.66674116344519,13.190229527114317,0,1
ORD_1314,2024-01-13,B,WH_01,P_3,13,18.91857797955965,9.568557547122598,0,1
ORD_1315,2024-01-13,B,WH_01,P_20,5,27.053687818870966,16.352371051819816,0,1
ORD_1316,2024-01-13,B,WH_01,P_12,2,8.51689047155331,15.188121436915873,0,1
ORD_1317,2024-01-13,B,WH_01,P_14,6,28.237402738200522,14.975838946716632,0,1
ORD_1318,2024-01-13,A,WH_01,P_1,9,29.42219012883495,14.096672200825964,0,1
ORD_1319,2024-01-13,A,WH_01,P_7,12,32.98587678680329,17.21420890548976,0,1
ORD_1320,2024-01-13,A,WH_01,P_6,6,29.79329284057367,20.107599941801567,0,1
ORD_1321,2024-01-13,B,WH_01,P_18,1,23.688993164378136,15.314990385758774,0,1
ORD_1322,2024-01-13,A,WH_01,P_17,13,32.023767685547526,16.225668541381683,0,0
ORD_1323,2024-01-13,A,WH_01,P_18,13,29.421344443081875,19.766733352726273,0,1
ORD_1324,2024-01-13,A,WH_01,P_17,19,33.48580683577763,18.018138047805916,0,1
ORD_1325,2024-01-13,B,WH_01,P_14,13,21.669839141861598,14.871144478480872,0,1
ORD_1326,2024-01-13,A,WH_01,P_11,7,35.810060339060534,16.516951553465603,0,1
ORD_1327,2024-01-13,B,WH_01,P_13,8,36.695163503989896,17.131700939567526,0,1
ORD_1328,2024-01-13,B,WH_01,P_13,15,21.148186262072066,15.508580436904744,0,1
ORD_1329,2024-01-13,B,WH_01,P_6,17,27.47535718446538,17.120507928743038,0,1
ORD_1330,2024-01-13,B,WH_01,P_12,15,20.881103936138306,14.023089084363974,0,1
ORD_1331,2024-01-13,A,WH_01,P_12,9,28.028613702879213,18.012598131987687,1,1
ORD_1332,2024-01-13,A,WH_01,P_14,2,32.31417738321957,18.231041987951276,0,1
ORD_1333,2024-01-14,A,WH_01,P_8,8,23.998035663930562,17.05493115514496,0,1
ORD_1334,2024-01-14,B,WH_01,P_16,17,33.45230370688175,15.137998106325224,0,1
ORD_1335,2024-01-14,A,WH_01,P_14,5,32.19413931696012,24.528279630707893,0,1
ORD_1336,2024-01-14,B,WH_01,P_18,11,20.179470030908206,13.67030562427668,0,1
ORD_1337,2024-01-14,B,WH_01,P_4,8,27.884290040741277,13.96420776337094,0,1
ORD_1338,2024-01-14,B,WH_01,P_5,3,31.888224223942178,13.537160359190835,0,1
ORD_1339,2024-01-14,A,WH_01,P_2,13,34.76478346169581,13.432997045154767,0,1
ORD_1340,2024-01-14,A,WH_01,P_18,6,24.370708874646297,14.540747004780652,0,1
ORD_1341,2024-01-14,B,WH_01,P_17,15,13.072970636371595,17.745490295608526,0,1
ORD_1342,2024-01-14,A,WH_01,P_15,9,34.91429504812398,22.826141649146685,0,1
ORD_1343,2024-01-14,A,WH_01,P_13,1,20.427911390822945,19.83536114700799,0,1
ORD_1344,2024-01-14,A,WH_01,P_14,9,39.744233091872786,22.189042511735533,0,1
ORD_1345,2024-01-14,A,WH_01,P_4,12,32.79017413142604,23.910413947387433,0,1
ORD_1346,2024-01-14,A,WH_01,P_18,16,28.776769391884912,21.717033403245836,0,1
ORD_1347,2024-01-14,A,WH_01,P_17,12,29.138741236136987,23.031347610560612,0,1
ORD_1348,2024-01-14,A,WH_01,P_19,9,48.264765794243196,17.8087641434881,0,1
ORD_1349,2024-01-14,A,WH_01,P_14,1,30.679891834041957,17.617779382830122,0,1
ORD_1350,2024-01-14,A,WH_01,P_10,10,35.799351860690564,16.837110502010262,0,1
ORD_1351,2024-01-14,A,WH_01,P_18,2,26.124198618304188,18.4900810647474,1,1
ORD_1352,2024-01-14,B,WH_01,P_17,19,26.14421806624818,18.11846322993666,0,1
ORD_1353,2024-01-14,B,WH_01,P_9,13,25.946650365974186,12.288522294326018,0,1
ORD_1354,2024-01-14,A,WH_01,P_15,4,27.93370752568435,16.99351512291497,0,0
ORD_1355,2024-01-14,A,WH_01,P_15,18,32.753823432033926,18.788410459409008,0,1
ORD_1356,2024-01-14,A,WH_01,P_15,16,12.673901864085721,19.18679650428883,0,1
ORD_1357,2024-01-14,A,WH_01,P_19,9,29.397228201742863,19.991107307813017,0,1
ORD_1358,2024-01-14,B,WH_01,P_13,7,27.960143667246058,19.508903349126598,0,1
ORD_1359,2024-01-14,A,WH_01,P_5,6,19.791909963831966,16.912191498960915,0,1
ORD_1360,2024-01-14,A,WH_01,P_18,13,34.08024034023151,19.21741636583562,0,1
ORD_1361,2024-01-14,A,WH_01,P_4,10,32.74425084663213,23.690667468495214,0,1
ORD_1362,2024-01-14,B,WH_01,P_2,6,23.807937906652306,17.652716570397157,0,1
ORD_1363,2024-01-14,B,WH_01,P_18,17,25.47250473959754,18.406011842347148,0,1
ORD_1364,2024-01-14,A,WH_01,P_12,12,19.608183349756338,24.36489392199061,0,1
ORD_1365,2024-01-14,A,WH_01,P_7,8,22.33577950335502,18.980557220095545,0,1
ORD_1366,2024-01-14,A,WH_01,P_20,1,33.89745714716952,19.701135976455703,0,1
ORD_1367,2024-01-14,A,WH_01,P_1,17,43.51736051581786,19.066662556007934,0,1
ORD_1368,2024-01-14,A,WH_01,P_10,18,28.605478022159193,21.55275915574098,0,1
ORD_1369,2024-01-14,A,WH_01,P_9,10,42.4379915118227,18.25585220619972,0,1
ORD_1370,2024-01-14,A,WH_01,P_1,2,44.160814213621435,24.179753725243422,0,1
ORD_1371,2024-01-14,B,WH_01,P_5,13,32.35932014997079,11.745468516369906,0,1
ORD_1372,2024-01-14,B,WH_01,P_11,9,21.38628613859266,13.337162525871923,0,1
ORD_1373,2024-01-14,B,WH_01,P_11,1,25.014891806655633,13.440041981908895,0,1
ORD_1374,2024-01-14,A,WH_01,P_13,5,38.08343489128973,24.69506496832985,0,0
ORD_1375,2024-01-14,B,WH_01,P_2,3,17.413255569948504,11.322183986566206,0,1
ORD_1376,2024-01-14,A,WH_01,P_4,19,27.631417660986273,14.846429121101455,1,1
ORD_1377,2024-01-14,B,WH_01,P_20,10,29.183662777824175,16.003017908707488,0,1
ORD_1378,2024-01-14,B,WH_01,P_16,3,13.802423754325595,15.42466765098967,0,1
ORD_1379,2024-01-14,B,WH_01,P_3,3,21.28330128457784,14.191321500384834,0,1
ORD_1380,2024-01-14,B,WH_01,P_11,5,33.99955780115697,15.64831596322779,0,1
ORD_1381,2024-01-14,B,WH_01,P_10,6,31.369948755034414,15.196098115209175,0,1
ORD_1382,2024-01-14,A,WH_01,P_12,4,21.693967109819624,18.7084272296373,0,0
ORD_1383,2024-01-14,A,WH_01,P_20,6,22.20666355565288,16.963435877246333,0,1
ORD_1384,2024-01-14,B,WH_01,P_12,16,28.884423516494664,12.395466579988504,0,1
ORD_1385,2024-01-14,B,WH_01,P_18,18,32.448935071020834,17.68130178544318,0,1
ORD_1386,2024-01-14,A,WH_01,P_15,14,33.537177477158295,12.827710915220463,0,1
ORD_1387,2024-01-14,B,WH_01,P_8,15,30.02066305287017,16.802477681132412,0,0
ORD_1388,2024-01-14,B,WH_01,P_19,15,17.60638020161007,13.186211128799206,0,1
ORD_1389,2024-01-14,A,WH_01,P_5,16,27.648537940173288,16.648610547348824,0,1
ORD_1390,2024-01-14,A,WH_01,P_17,16,40.79430345022436,15.617813228891935,0,1
ORD_1391,2024-01-14,A,WH_01,P_16,4,31.094380298936045,15.680427094540114,1,1
ORD_1392,2024-01-14,B,WH_01,P_4,9,30.51138213775789,18.676080757531345,0,1
ORD_1393,2024-01-14,B,WH_01,P_5,13,26.827460779076443,16.236943611534368,0,1
ORD_1394,2024-01-14,A,WH_01,P_8,6,30.37156963901302,16.608156091546775,0,1
ORD_1395,2024-01-14,B,WH_01,P_7,5,29.73199563337625,13.351679207909154,0,1
ORD_1396,2024-01-14,A,WH_01,P_20,4,27.06700635986356,14.137184149040817,0,1
ORD_1397,2024-01-14,B,WH_01,P_18,11,24.485656231645223,17.947164842592347,0,1
ORD_1398,2024-01-14,A,WH_01,P_6,16,24.848751774852502,23.83058664336659,0,0
ORD_1399,2024-01-14,A,WH_01,P_5,7,25.00805100882365,13.467216810378947,0,1
ORD_1400,2024-01-14,A,WH_01,P_9,6,29.639372622352695,12.272407623068272,0,1
ORD_1401,2024-01-14,B,WH_01,P_16,3,29.86222653077551,15.992616674706,0,1
ORD_1402,2024-01-14,A,WH_01,P_12,8,30.506158068315948,18.942388489352,0,1
ORD_1403,2024-01-14,B,WH_01,P_19,8,23.02392614487675,16.500531747870074,0,1
ORD_1404,2024-01-14,B,WH_01,P_7,15,24.003455300023873,16.81791803745894,0,1
ORD_1405,2024-01-14,B,WH_01,P_18,10,26.45067938449032,14.539782832460201,0,1
ORD_1406,2024-01-14,A,WH_01,P_13,4,28.97183186152672,18.3832036588329,0,1
ORD_1407,2024-01-14,B,WH_01,P_7,18,30.16518363125263,15.173174702939688,1,1
ORD_1408,2024-01-14,A,WH_01,P_3,17,32.465502326807425,14.744196180643351,0,1
ORD_1409,2024-01-14,B,WH_01,P_12,17,25.575476166892344,13.581845713356046,0,1
ORD_1410,2024-01-14,A,WH_01,P_2,17,31.065628487991543,16.942413982526258,0,1
ORD_1411,2024-01-14,B,WH_01,P_16,6,29.597152052570955,11.790340294983574,0,0
ORD_1412,2024-01-14,B,WH_01,P_17,2,28.71902161767941,14.541221101054852,0,1
ORD_1413,2024-01-14,B,WH_01,P_16,13,35.66967403493669,16.67889389377079,0,1
ORD_1414,2024-01-14,B,WH_01,P_15,6,25.73975437682572,14.05051439477011,0,1
ORD_1415,2024-01-14,B,WH_01,P_8,9,21.60655599524721,15.462387005451083,0,1
ORD_1416,2024-01-14,B,WH_01,P_17,16,28.70017304602869,14.264298468596625,0,1
ORD_1417,2024-01-14,A,WH_01,P_19,18,31.427953452819903,23.190965444571507,0,0
ORD_1418,2024-01-14,A,WH_01,P_16,4,36.76229457246462,16.45471354944588,0,1
ORD_1419,2024-01-14,B,WH_01,P_10,1,25.19861576561512,16.556328359842986,0,1
ORD_1420,2024-01-14,A,WH_01,P_20,13,29.400315151404662,18.835390358826412,0,1
ORD_1421,2024-01-14,B,WH_01,P_5,8,20.020699606181363,17.35563603545519,0,1
ORD_1422,2024-01-14,A,WH_01,P_14,7,45.67650042110817,15.913532132707775,0,0
ORD_1423,2024-01-14,B,WH_01,P_6,17,23.663333093917597,9.395210163727718,0,1
ORD_1424,2024-01-14,A,WH_01,P_20,5,29.406885097701654,15.622588924926308,0,1
ORD_1425,2024-01-14,B,WH_01,P_15,16,22.517816623592008,13.224004940827022,0,1
ORD_1426,2024-01-14,A,WH_01,P_9,13,38.09562334138134,16.78986076209395,0,1
ORD_1427,2024-01-14,B,WH_01,P_12,9,27.439867735645844,13.899313407872992,0,1
ORD_1428,2024-01-14,B,WH_01,P_12,18,26.418195156187092,13.748971224476215,0,1
ORD_1429,2024-01-14,B,WH_01,P_10,19,30.974615569377796,18.372837762783575,0,1
ORD_1430,2024-01-14,B,WH_01,P_12,10,30.699720256896583,19.199368455553824,0,1
ORD_1431,2024-01-14,A,WH_01,P_15,12,31.825213709090036,17.296553290119352,0,1
ORD_1432,2024-01-14,B,WH_01,P_17,1,26.29858483321316,13.687103673254349,0,1
ORD_1433,2024-01-14,B,WH_01,P_4,10,18.455118944100953,12.517165943199089,0,1
ORD_1434,2024-01-14,B,WH_01,P_6,8,23.660153309644322,19.937001999133358,0,1
ORD_1435,2024-01-14,A,WH_01,P_7,14,32.260857806209394,20.670526628161422,0,1
ORD_1436,2024-01-14,A,WH_01,P_8,9,35.86265228562759,19.6858218495304,0,1
ORD_1437,2024-01-14,A,WH_01,P_17,13,34.22545274381172,17.300134314760818,0,0
ORD_1438,2024-01-14,A,WH_01,P_5,6,22.13005198705055,16.28415707824537,0,1
ORD_1439,2024-01-14,A,WH_01,P_8,3,30.070345474813905,22.011531499064997,0,0
ORD_1440,2024-01-14,A,WH_01,P_5,5,25.23871012320701,21.104429530164257,0,1
ORD_1441,2024-01-14,A,WH_01,P_17,6,31.735966730349045,16.97846386586647,0,1
ORD_1442,2024-01-15,B,WH_01,P_17,2,25.39626805682721,12.613857468368117,0,1
ORD_1443,2024-01-15,A,WH_01,P_16,7,34.069800238111725,12.104544758458157,0,0
ORD_1444,2024-01-15,B,WH_01,P_3,15,40.60956073953247,17.111139680179164,0,1
ORD_1445,2024-01-15,B,WH_01,P_17,6,18.96871605799021,15.987394925808267,0,1
ORD_1446,2024-01-15,B,WH_01,P_13,10,31.82663333580563,16.760840524635196,0,1
ORD_1447,2024-01-15,A,WH_01,P_18,4,35.62222493073577,18.323244403878203,0,1
ORD_1448,2024-01-15,A,WH_01,P_14,13,33.31258842070862,21.891747600558162,0,1
ORD_1449,2024-01-15,A,WH_01,P_3,3,33.871061792191405,15.71357457769027,0,1
ORD_1450,2024-01-15,A,WH_01,P_7,8,25.911914758596062,18.181472985634727,0,1
ORD_1451,2024-01-15,A,WH_01,P_14,11,32.027796888223264,20.646079622125647,1,0
ORD_1452,2024-01-15,B,WH_01,P_13,14,28.671635272767517,14.275046613908401,0,1
ORD_1453,2024-01-15,B,WH_01,P_10,5,27.98413610989609,13.374865307341398,0,1
ORD_1454,2024-01-15,B,WH_01,P_6,16,23.79426682773567,16.045472411072275,0,1
ORD_1455,2024-01-15,B,WH_01,P_6,4,29.04842671873275,13.50751602894767,0,1
ORD_1456,2024-01-15,A,WH_01,P_8,18,32.47323813942837,23.329353392427798,0,1
ORD_1457,2024-01-15,B,WH_01,P_14,4,32.92617349942582,7.8702303980433115,0,1
ORD_1458,2024-01-15,A,WH_01,P_6,13,23.961283829342847,21.73923390313726,0,1
ORD_1459,2024-01-15,B,WH_01,P_12,19,28.66359664792594,11.667129978806978,0,1
ORD_1460,2024-01-15,A,WH_01,P_20,9,27.076540666484625,21.954989663817365,0,1
ORD_1461,2024-01-15,A,WH_01,P_19,3,39.89887286354341,17.716467911760482,0,1
ORD_1462,2024-01-15,A,WH_01,P_17,18,32.99144030038955,18.03756559298936,0,1
ORD_1463,2024-01-15,A,WH_01,P_9,12,31.51530834962831,16.37340953445277,0,1
ORD_1464,2024-01-15,B,WH_01,P_2,8,24.979214202603487,15.004487182195268,0,1
ORD_1465,2024-01-15,B,WH_01,P_5,13,36.23915514433813,14.740664409496604,0,1
ORD_1466,2024-01-15,A,WH_01,P_10,3,29.920492510287083,17.155057853235206,0,1
ORD_1467,2024-01-15,A,WH_01,P_10,7,25.99026880705761,18.26087910611151,0,1
ORD_1468,2024-01-15,A,WH_01,P_10,7,26.263648689899632,24.952910366021634,0,1
ORD_1469,2024-01-15,A,WH_01,P_2,16,33.153336083283826,20.943566483467315,0,1
ORD_1470,2024-01-15,B,WH_01,P_14,15,31.104614395548545,12.721225078307821,0,1
ORD_1471,2024-01-15,B,WH_01,P_19,10,23.816024492252215,15.870267036786776,0,1
ORD_1472,2024-01-15,A,WH_01,P_14,18,42.28355480256196,18.60078561460952,0,0
ORD_1473,2024-01-15,B,WH_01,P_9,8,22.323686023509907,13.889957557222656,0,1
ORD_1474,2024-01-15,B,WH_01,P_2,7,24.253859302523008,12.911474294020438,0,1
ORD_1475,2024-01-15,B,WH_01,P_17,13,13.554787426207707,14.69556718326707,0,1
ORD_1476,2024-01-15,B,WH_01,P_13,2,29.523905591195835,15.170301101784036,0,1
ORD_1477,2024-01-15,B,WH_01,P_18,7,24.105241213255383,12.759081130437048,0,1
ORD_1478,2024-01-15,A,WH_01,P_9,18,29.034859861598523,18.85153370190821,0,1
ORD_1479,2024-01-15,A,WH_01,P_6,4,27.363627280588993,10.4840888074674,0,0
ORD_1480,2024-01-15,A,WH_01,P_8,16,20.85786974274565,21.42306082871784,0,1
ORD_1481,2024-01-15,A,WH_01,P_17,2,36.47223375201079,17.271229661470556,0,1
ORD_1482,2024-01-15,B,WH_01,P_15,1,30.232246842711305,20.778147512357197,0,1
ORD_1483,2024-01-15,A,WH_01,P_18,9,27.713305344249207,21.14017780311521,0,0
ORD_1484,2024-01-15,A,WH_01,P_14,15,35.1884286872052,21.815118567809115,0,1
ORD_1485,2024-01-15,A,WH_01,P_2,12,24.416715025555334,20.904075227611752,0,1
ORD_1486,2024-01-15,B,WH_01,P_20,18,29.94751524938624,7.902899173042016,0,1
ORD_1487,2024-01-15,B,WH_01,P_13,11,31.300913191975784,17.025650110938336,0,1
ORD_1488,2024-01-15,B,WH_01,P_13,17,29.64591789808463,15.998952686863998,0,1
ORD_1489,2024-01-15,B,WH_01,P_2,7,24.243098333867316,12.7354759418572,0,1
ORD_1490,2024-01-15,A,WH_01,P_19,7,35.924143163377224,19.43081690562614,0,1
ORD_1491,2024-01-15,B,WH_01,P_15,7,29.922620259187173,14.329652151895592,0,1
ORD_1492,2024-01-15,B,WH_01,P_17,15,17.322850201430967,13.62710264559056,0,1
ORD_1493,2024-01-15,A,WH_01,P_5,14,23.959250626071285,16.54296376627486,0,1
ORD_1494,2024-01-15,B,WH_01,P_11,14,29.05201632462581,14.572798971334722,0,1
ORD_1495,2024-01-15,B,WH_01,P_6,4,25.69106617538866,21.340578273818984,0,1
ORD_1496,2024-01-15,A,WH_01,P_8,14,27.506161416379726,16.331709191313593,0,1
ORD_1497,2024-01-15,A,WH_01,P_17,2,35.528507598467016,13.090057614536224,0,1
ORD_1498,2024-01-15,A,WH_01,P_1,2,33.79541877151065,20.227332715940868,0,1
ORD_1499,2024-01-15,B,WH_01,P_14,13,25.078373865706137,13.74537102633425,0,1
ORD_1500,2024-01-15,B,WH_01,P_19,3,27.272136376050668,14.547647384222206,0,1
ORD_1501,2024-01-15,A,WH_01,P_2,5,25.221513091972355,18.11231120638112,0,1
ORD_1502,2024-01-15,A,WH_01,P_15,17,42.416695699370194,18.844335167165678,0,1
ORD_1503,2024-01-15,A,WH_01,P_19,13,34.996173478621465,16.980855445071285,0,1
ORD_1504,2024-01-15,A,WH_01,P_7,5,26.963362076888743,16.893575254433777,0,1
ORD_1505,2024-01-15,A,WH_01,P_15,15,32.359479422547565,18.97253192579099,0,1
ORD_1506,2024-01-15,A,WH_01,P_17,14,30.346755523367452,17.85646929195074,0,1
ORD_1507,2024-01-15,B,WH_01,P_20,8,21.626618291860517,11.684961469914835,0,0
ORD_1508,2024-01-15,A,WH_01,P_2,10,26.59422814586974,14.789241794486422,0,1
ORD_1509,2024-01-15,B,WH_01,P_9,13,20.25731268573738,13.92564410017319,0,1
ORD_1510,2024-01-15,A,WH_01,P_15,3,28.31732414527415,24.544231935813297,0,1
ORD_1511,2024-01-15,A,WH_01,P_8,14,36.84254884237307,14.454061775174099,0,1
ORD_1512,2024-01-15,B,WH_01,P_13,2,29.295900836674317,14.263555898750012,0,1
ORD_1513,2024-01-15,B,WH_01,P_9,2,28.591327687801023,17.738965000685774,0,0
ORD_1514,2024-01-15,A,WH_01,P_14,4,31.770654793057616,14.812863098761552,0,1
ORD_1515,2024-01-15,B,WH_01,P_20,7,26.834873681402197,13.74087434906101,0,1
ORD_1516,2024-01-15,B,WH_01,P_15,18,32.76019349156865,15.155128372057487,0,1
ORD_1517,2024-01-15,A,WH_01,P_16,6,11.44522788299809,12.48555465944193,0,1
ORD_1518,2024-01-15,A,WH_01,P_19,17,31.214565869150373,14.754515798607436,0,1
ORD_1519,2024-01-15,B,WH_01,P_2,17,17.94005331218973,12.623273266461862,0,1
ORD_1520,2024-01-15,B,WH_01,P_15,19,26.308087106945997,11.132950836693317,0,1
ORD_1521,2024-01-15,B,WH_01,P_7,7,36.628130637309724,12.24187323632415,0,1
ORD_1522,2024-01-15,B,WH_01,P_15,12,29.307661681503248,14.26366890376547,0,1
ORD_1523,2024-01-15,B,WH_01,P_20,9,37.01603474634672,15.557056584646256,0,1
ORD_1524,2024-01-15,A,WH_01,P_19,19,36.91994303002531,15.101469005983969,0,1
ORD_1525,2024-01-15,B,WH_01,P_20,16,24.88154641544662,13.77710956203946,0,1
ORD_1526,2024-01-15,A,WH_01,P_6,17,27.325685574159856,16.965554607998115,0,1
ORD_1527,2024-01-15,A,WH_01,P_5,5,35.105626765944145,15.477094918106822,0,1
ORD_1528,2024-01-15,B,WH_01,P_18,13,28.66646858306389,17.340990712403432,0,1
ORD_1529,2024-01-15,A,WH_01,P_3,1,32.544745417802645,12.846128058840579,0,1
ORD_1530,2024-01-15,B,WH_01,P_7,13,25.80397991302373,13.372934937514152,0,1
ORD_1531,2024-01-15,B,WH_01,P_9,10,26.36481548562479,11.288671145172357,0,1
ORD_1532,2024-01-15,B,WH_01,P_14,10,30.30210467970656,14.631599663109279,0,1
ORD_1533,2024-01-15,A,WH_01,P_11,11,26.44837229226765,14.753642148676423,0,1
ORD_1534,2024-01-15,B,WH_01,P_19,3,26.223492744458326,13.760289209567734,0,1
ORD_1535,2024-01-15,A,WH_01,P_1,5,28.480827306896128,17.987612274649862,0,1
ORD_1536,2024-01-15,B,WH_01,P_13,16,18.21565650299249,11.827543556863754,0,1
ORD_1537,2024-01-15,A,WH_01,P_11,8,26.66684181178595,17.52075450602524,0,1
ORD_1538,2024-01-15,A,WH_01,P_4,6,33.17441628662,20.920111607487513,0,1
